 'Idaho         ' 1928  0.349252015      0.642215610       8.53234436E-03
 'Idaho         ' 1932  0.586625576      0.382676482       3.06979232E-02
 'Idaho         ' 1936  0.629620731      0.331915617       3.84636596E-02
 'Idaho         ' 1940  0.543619871      0.453093112       3.28701176E-03
 'Idaho         ' 1944  0.515545726      0.480686069       3.76822310E-03
 'Idaho         ' 1948  0.499823093      0.472562551       2.76143309E-02
 'Idaho         ' 1952  0.344208300      0.654187977       1.60373026E-03
 'Idaho         ' 1956  0.387810498      0.611669362       5.20167465E-04
 'Idaho         ' 1960  0.462150097      0.537849903       0.00000000    
 'Idaho         ' 1964  0.509168267      0.490831763       0.00000000    
 'Idaho         ' 1968  0.306587279      0.567921221      0.125491530    
 'Idaho         ' 1972  0.260410666      0.642388821       9.72005203E-02
 'Idaho         ' 1976  0.371185452      0.598802686       3.00118495E-02
 'Idaho         ' 1980  0.251907170      0.664559662       8.35331753E-02
 'Idaho         ' 1984  0.263922125      0.723646700       1.24311680E-02
 'Idaho         ' 1988  0.360106409      0.620784521       1.91090740E-02
 'Idaho         ' 1992  0.284192115      0.420325905      0.295481980    
 'Idaho         ' 1996  0.336458415      0.521832585      0.141708985    
 'Idaho         ' 2000  0.276377976      0.671696365       5.19256555E-02
 'Idaho         ' 2004  0.302613258      0.683828294       1.35584269E-02
 'Idaho         ' 2008  0.360909879      0.615170896       2.39192098E-02
 'Idaho         ' 2012  0.326223344      0.645297825       2.84788292E-02
